loss,hyperparameters,iteration,runtime,score
0.49162692103868577,"{'activation': 'tanh', 'alpha': 2.968005764353854e-06, 'batch_size': 18, 'beta_1': 0.8744253552662609, 'beta_2': 0.9090223433810277, 'early_stopping': True, 'hidden_layer_sizes': (8, 4), 'learning_rate_init': 0.07519269515617398, 'max_iter': 167, 'momentum': 0.7927071099789889, 'power_t': 0.8681802585380031, 'solver': 'adam', 'tol': 0.008572121731560554}",15,6.939058320664884,0.5083730789613142
0.5,"{'activation': 'logistic', 'alpha': 0.0006286201732500726, 'batch_size': 68, 'beta_1': 0.999678689269003, 'beta_2': 0.928881462999779, 'early_stopping': True, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.07831497166471206, 'max_iter': 154, 'momentum': 0.6091865106258484, 'power_t': 0.7930058062045391, 'learning_rate': 'invscaling', 'solver': 'sgd', 'tol': 0.005964937711229785}",16,2.577264459632829,0.5
0.5,"{'activation': 'tanh', 'alpha': 0.0008845610483634653, 'batch_size': 5, 'beta_1': 0.5639989243088613, 'beta_2': 0.9905955226028673, 'early_stopping': True, 'hidden_layer_sizes': (4, 2), 'learning_rate_init': 0.09465535929813142, 'max_iter': 286, 'momentum': 0.5054822379543804, 'power_t': 0.22713585697548944, 'solver': 'adam', 'tol': 0.00674295166143531}",17,12.073788618149806,0.5
0.4708061245715174,"{'activation': 'logistic', 'alpha': 9.8956917272918e-05, 'batch_size': 44, 'beta_1': 0.7569924952805642, 'beta_2': 0.958786147193134, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.07494690433589568, 'max_iter': 267, 'momentum': 0.6085907453448955, 'power_t': 0.4495707215130291, 'solver': 'adam', 'tol': 0.006166283754180042}",18,3.6250268266781234,0.5291938754284826
0.5004405286343612,"{'activation': 'tanh', 'alpha': 0.0006669726386916071, 'batch_size': 59, 'beta_1': 0.5601322863862619, 'beta_2': 0.9069885205858617, 'early_stopping': True, 'hidden_layer_sizes': (128, 64, 32), 'learning_rate_init': 0.07376083504153227, 'max_iter': 281, 'momentum': 0.6471420156286007, 'power_t': 0.6802399067497811, 'learning_rate': 'invscaling', 'solver': 'sgd', 'tol': 0.0002001146212060728}",19,4.854982764792638,0.4995594713656388
0.48910212799369046,"{'activation': 'tanh', 'alpha': 0.0006359695866261255, 'batch_size': 49, 'beta_1': 0.6481993468830312, 'beta_2': 0.9706598686889496, 'early_stopping': True, 'hidden_layer_sizes': (8,), 'learning_rate_init': 0.05708026571501973, 'max_iter': 299, 'momentum': 0.8524421579419665, 'power_t': 0.7000810504228678, 'solver': 'adam', 'tol': 0.007087433256211294}",20,0.9054655596653021,0.5108978720063095
0.4713402419233491,"{'activation': 'identity', 'alpha': 0.0009824483377830467, 'batch_size': 87, 'beta_1': 0.7394136787384602, 'beta_2': 0.9583636887455416, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.06825338711302648, 'max_iter': 200, 'momentum': 0.6743607713231076, 'power_t': 0.28237651292421573, 'solver': 'adam', 'tol': 0.0017645691702998438}",21,0.6250630933602537,0.5286597580766509
0.4846225627243237,"{'activation': 'identity', 'alpha': 0.00011799709319915125, 'batch_size': 44, 'beta_1': 0.7396372955276249, 'beta_2': 0.954178314503189, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.09962938411077109, 'max_iter': 231, 'momentum': 0.6563923629002165, 'power_t': 0.24059475412936393, 'solver': 'adam', 'tol': 0.0022934413147031726}",22,0.8657104493698,0.5153774372756763
0.5,"{'activation': 'logistic', 'alpha': 0.0009688567201856699, 'batch_size': 87, 'beta_1': 0.7159391349387125, 'beta_2': 0.9611920133453877, 'early_stopping': True, 'hidden_layer_sizes': (16,), 'learning_rate_init': 0.012744056742841577, 'max_iter': 184, 'momentum': 0.6843691821780261, 'power_t': 0.32015860838549703, 'solver': 'adam', 'tol': 0.0030329087691723807}",23,0.5002920534579403,0.5
0.48055544501731595,"{'activation': 'identity', 'alpha': 9.87177864278594e-05, 'batch_size': 62, 'beta_1': 0.7904840217058674, 'beta_2': 0.9611486334204047, 'early_stopping': True, 'hidden_layer_sizes': (24,), 'learning_rate_init': 0.08605016525273246, 'max_iter': 182, 'momentum': 0.6596958763129205, 'power_t': 0.10574629876923056, 'solver': 'adam', 'tol': 0.0015817408933163383}",24,0.6584834809529525,0.519444554982684
